FL_DATE,ORIGIN,DEST,DEP_DELAY,ARR_DELAY
8/1/2018,DFW,TUL,-2,-5
8/1/2018,TUL,DFW,-7,-9
8/1/2018,DFW,TPA,85,84
8/1/2018,TPA,DFW,78,66
8/1/2018,DFW,PBI,-1,-13
8/1/2018,OKC,DFW,1,-9
8/1/2018,ABQ,DFW,4,-8
8/1/2018,DFW,ABQ,-2,-5
8/1/2018,DFW,ORF,11,16
8/1/2018,RDU,DCA,-4,-27
8/1/2018,DCA,PIT,137,122
8/1/2018,PIT,DCA,124,109
8/1/2018,DCA,RDU,-1,-8
8/1/2018,DCA,ROC,-10,-11
8/1/2018,ROC,DCA,-9,-6
8/1/2018,DCA,RDU,-7,-11
8/1/2018,STL,DCA,-12,-15
8/1/2018,CLE,DCA,-7,-9
8/1/2018,HPN,DCA,192,227
8/1/2018,DCA,STL,133,162
8/1/2018,CLE,DCA,183,202
8/1/2018,DCA,CLE,4,4
8/1/2018,DCA,PVD,17,3
8/1/2018,PVD,DCA,-5,-19
8/1/2018,DCA,STL,-10,-13
8/1/2018,STL,DCA,-7,-14
8/1/2018,BDL,DCA,-10,10
8/1/2018,DCA,BDL,-7,-32
8/1/2018,BGR,DCA,-13,-14
8/1/2018,GRR,DCA,-13,-20
8/1/2018,ROC,DCA,-9,-7
8/1/2018,DCA,ROC,46,55
8/1/2018,DCA,HSV,-14,-24
8/1/2018,HSV,DCA,-8,-16
8/1/2018,JFK,RDU,-2,-3
8/1/2018,RDU,DCA,80,58
8/1/2018,BDL,DCA,-10,-15
8/1/2018,DCA,BDL,2,-4
8/1/2018,BHM,DCA,38,34
8/1/2018,DCA,BHM,14,9
8/1/2018,BDL,DCA,-3,-15
8/1/2018,DCA,BDL,-3,-22
8/1/2018,DCA,RDU,154,178
8/1/2018,DCA,PWM,-12,-9
8/1/2018,PWM,DCA,-10,20
8/1/2018,DCA,STL,113,93
8/1/2018,CHS,DCA,-9,-22
8/1/2018,DCA,CHS,-10,-26
8/1/2018,RDU,JFK,-9,-7
8/1/2018,DCA,LAN,165,212
8/1/2018,BHM,DCA,0,23
8/1/2018,DCA,ILM,-14,-13
8/1/2018,ILM,DCA,-9,-15
8/1/2018,BDL,DCA,-4,4
8/1/2018,RDU,DCA,-10,-20
8/1/2018,STL,DCA,-4,-17
8/1/2018,DCA,PVD,-7,-15
8/1/2018,PVD,DCA,-12,-21
8/1/2018,DCA,BGR,-13,-14
8/1/2018,PIT,RDU,15,35
8/1/2018,RDU,PIT,33,25
8/1/2018,DCA,HPN,19,19
8/1/2018,HPN,DCA,13,14
8/1/2018,DCA,GRR,-10,-29
8/1/2018,GRR,DCA,71,62
8/1/2018,BGR,DCA,10,14
8/1/2018,DCA,BGR,19,11
8/1/2018,PIT,RDU,-6,24
8/1/2018,RDU,PIT,-10,-12
8/1/2018,DCA,HPN,19,1
8/1/2018,HPN,DCA,7,15
8/1/2018,ALB,DCA,-9,-7
8/1/2018,DCA,ALB,-7,-15
8/1/2018,DCA,BHM,36,86
8/1/2018,DCA,JFK,-6,-19
8/1/2018,CLE,DCA,-3,11
8/1/2018,DCA,CLE,1,-6
8/1/2018,JFK,RDU,-8,36
8/1/2018,DCA,GSP,-4,0
8/1/2018,GSP,DCA,-5,1
8/1/2018,DCA,GRR,-6,-31
8/1/2018,DCA,JAX,-8,-8
8/1/2018,JAX,DCA,-9,-7
8/1/2018,PHF,CLT,140,195
8/1/2018,SBY,PHL,-7,-17
8/1/2018,PHL,SCE,0,2
8/1/2018,SCE,PHL,1,-5
8/1/2018,PHL,SBY,-3,-26
8/1/2018,PHL,LEX,-7,-14
8/1/2018,CAE,PHL,-11,6
8/1/2018,PHL,CAE,-5,-24
8/1/2018,BGR,PHL,-12,-23
8/1/2018,PHL,BGR,-7,-17
8/1/2018,BUF,PHL,-6,8
8/1/2018,ILM,PHL,-2,4
8/1/2018,PHL,TYS,-7,-4
8/1/2018,TYS,PHL,-4,-19
8/1/2018,BUF,PHL,9,0
8/1/2018,PHL,BUF,11,-1
8/1/2018,PHL,AVP,2,-5
8/1/2018,MHT,PHL,17,22
8/1/2018,PHL,MHT,35,31
8/1/2018,IND,PHL,-2,-15
8/1/2018,PHL,IND,-2,-21
8/1/2018,PHL,MDT,-6,-2
8/1/2018,CLT,SBY,-5,-21
8/1/2018,PHL,SWF,-5,17
8/1/2018,SWF,PHL,8,41
8/1/2018,CAE,PHL,-10,-16
8/1/2018,PHL,MKE,121,174
8/1/2018,GSO,PHL,57,56
8/1/2018,PHL,GSO,47,53
8/1/2018,ILM,PHL,1,-11
8/1/2018,PHL,ILM,0,4
8/1/2018,RIC,PHL,-1,46
8/1/2018,CLT,ROA,284,285
8/1/2018,PHL,ILM,46,46
8/1/2018,PHL,SBY,3,-19
8/1/2018,AVP,PHL,100,95
8/1/2018,PHL,AVP,-2,-14
8/1/2018,PHL,SBY,141,133
8/1/2018,SBY,PHL,125,110
8/1/2018,ROA,CLT,-5,16
8/1/2018,PHL,ART,-3,8
8/1/2018,PHL,GSO,29,45
8/1/2018,BOS,JFK,-2,-9
8/1/2018,PHL,RDU,-7,-19
8/1/2018,RDU,PHL,-6,45
8/1/2018,JFK,ORF,162,130
8/1/2018,DSM,MSP,-6,-6
8/1/2018,LGA,CLE,204,219
8/1/2018,ORF,LGA,46,85
8/1/2018,OMA,LGA,154,180
8/1/2018,LGA,ORF,-9,-25
8/1/2018,LGA,CLE,-11,-18
8/1/2018,LGA,CAE,195,195
8/1/2018,ATL,FAY,39,23
8/1/2018,FAY,ATL,22,15
8/1/2018,ATL,XNA,34,25
8/1/2018,XNA,ATL,20,7
8/1/2018,CWA,DTW,-4,-11
8/1/2018,MSP,FAR,-5,-7
8/1/2018,DSM,MSP,-7,-14
8/1/2018,TLH,ATL,-2,4
8/1/2018,RIC,MSP,-5,-20
8/1/2018,EVV,DTW,-8,-19
8/1/2018,LGA,PIT,171,184
8/1/2018,ATL,CHO,48,42
8/1/2018,CHO,ATL,42,40
8/1/2018,ATL,TRI,-5,-18
8/1/2018,TRI,ATL,-7,-11
8/1/2018,DTW,JFK,-5,-23
8/1/2018,BGR,JFK,-6,-24
8/1/2018,JFK,ROC,-8,52
8/1/2018,PWM,LGA,141,177
8/1/2018,DTW,EWR,91,103
8/1/2018,LGA,RDU,82,83
8/1/2018,LGA,CMH,184,181
8/1/2018,LGA,SYR,17,21
8/1/2018,JFK,BTV,153,163
8/1/2018,ATL,SHV,-4,-18
8/1/2018,ATL,SHV,15,11
8/1/2018,LGA,GSO,-6,2
8/1/2018,BTV,DTW,-1,9
8/1/2018,DCA,CVG,-1,-16
8/1/2018,IAH,MSP,60,72
8/1/2018,CVG,PHL,-5,-11
8/1/2018,PIT,BOS,97,89
8/1/2018,PIT,JFK,-5,-4
8/1/2018,SAV,JFK,13,-1
8/1/2018,JAX,JFK,-5,-11
8/1/2018,MSY,LGA,54,93
8/1/2018,ATL,TRI,-4,-22
8/1/2018,MSN,LGA,-3,-8
8/1/2018,EVV,ATL,-5,7
8/1/2018,AUS,CVG,-5,-27
8/1/2018,CVG,AUS,-3,-18
8/1/2018,BWI,RDU,6,19
8/1/2018,RDU,BWI,16,11
8/1/2018,ATL,GPT,-2,-6
8/1/2018,DTW,GRB,-6,-11
8/1/2018,GRB,DTW,-8,-13
8/1/2018,GRB,ATL,225,229
8/1/2018,DCA,CVG,-3,-6
8/1/2018,CVG,IAH,-6,-12
8/1/2018,IAH,CVG,-10,-23
8/1/2018,MSY,JFK,48,59
8/1/2018,BWI,CVG,-5,-1
8/1/2018,BNA,LGA,78,86
8/1/2018,IND,JFK,-7,12
8/1/2018,PWM,LGA,-5,-8
8/1/2018,SYR,LGA,-11,-35
8/1/2018,CVG,DCA,236,242
8/1/2018,SYR,LGA,295,285
8/1/2018,ORF,BOS,168,173
8/1/2018,JAX,JFK,7,-14
8/1/2018,JFK,IND,65,65
8/1/2018,JFK,SYR,-6,-1
8/1/2018,LGA,BUF,-6,-3
8/1/2018,JFK,JAX,-3,9
8/1/2018,JFK,BNA,-6,10
8/1/2018,ATL,PHF,101,106
8/1/2018,PHF,ATL,117,155
8/1/2018,JFK,ORD,-6,-5
8/1/2018,LGA,SYR,26,12
8/1/2018,ATL,TLH,2,3
8/1/2018,TLH,ATL,-4,11
8/1/2018,CVG,BOS,36,41
8/1/2018,ATL,CAK,29,31
8/1/2018,CAK,ATL,27,71
8/1/2018,ILM,ATL,56,60
8/1/2018,FAR,MSP,-5,-12
8/1/2018,LGA,JAX,44,29
8/1/2018,ATL,CID,59,81
8/1/2018,CID,ATL,73,78
8/1/2018,JFK,JAX,193,185
8/1/2018,SAV,DTW,-6,-25
8/1/2018,LGA,CLT,43,76
8/1/2018,LGA,PWM,-3,-8
8/1/2018,BOS,JFK,-6,-17
8/1/2018,LGA,GSO,-4,-11
8/1/2018,DTW,GRR,3,-8
8/1/2018,MSP,DSM,-5,-13
8/1/2018,SRQ,LGA,50,82
8/1/2018,CLT,LGA,91,101
8/1/2018,DTW,EVV,2,8
8/1/2018,JAX,LGA,-7,-20
8/1/2018,ATL,TRI,-4,-9
8/1/2018,TRI,ATL,-4,-6
8/1/2018,LGA,BNA,-1,29
8/1/2018,CVG,DTW,-4,-10
8/1/2018,LGA,JAX,-1,12
8/1/2018,JFK,BUF,-7,3
8/1/2018,DTW,CVG,38,27
8/1/2018,MSP,IND,24,41
8/1/2018,JFK,BOS,34,38
8/1/2018,IND,MSP,-3,-23
8/1/2018,DTW,GSO,-3,3
8/1/2018,GSO,DTW,-2,-15
8/1/2018,JFK,JAX,5,120
8/1/2018,LGA,CLT,86,97
8/1/2018,CLE,LGA,-11,-13
8/1/2018,ATL,BTR,34,37
8/1/2018,BOS,PIT,-8,-6
8/1/2018,CHS,JFK,162,178
8/1/2018,PHL,RDU,39,19
8/1/2018,RDU,PHL,24,20
8/1/2018,TYS,LGA,-15,-16
8/1/2018,ILM,ATL,-9,12
8/1/2018,JFK,BUF,132,152
8/1/2018,SHV,ATL,-4,-13
8/1/2018,JFK,BOS,-5,-9
8/1/2018,MSP,DSM,-5,-3
8/1/2018,CLE,JFK,147,151
8/1/2018,CVG,LGA,-2,-17
8/1/2018,JFK,BUF,-7,-3
8/1/2018,DTW,GRR,-5,-12
8/1/2018,GRR,DTW,-5,3
8/1/2018,CMH,LGA,171,192
8/1/2018,LGA,MSN,-1,-37
8/1/2018,BHM,LGA,5,-4
8/1/2018,LGA,GSO,178,255
8/1/2018,MSP,SAT,-4,-12
8/1/2018,CLE,LGA,165,153
8/1/2018,ATL,XNA,36,59
8/1/2018,GSO,LGA,-3,-19
8/1/2018,ATL,GTR,-4,-11
8/1/2018,GTR,ATL,-11,2
8/1/2018,ATL,GTR,-3,1
8/1/2018,GTR,ATL,259,280
8/1/2018,LGA,CLT,-3,-15
8/1/2018,ATL,GRB,-2,-16
8/1/2018,CLT,JFK,485,504
8/1/2018,PIT,DTW,23,43
8/1/2018,LGA,CLE,150,190
8/1/2018,DTW,TYS,-3,-5
8/1/2018,LGA,CLT,-5,-26
8/1/2018,ATL,TUL,56,48
8/1/2018,TUL,ATL,48,36
8/1/2018,DTW,TVC,-4,-4
8/1/2018,TVC,DTW,-7,-5
8/1/2018,DTW,IAH,75,66
8/1/2018,JAX,BOS,129,116
8/1/2018,LGA,MEM,91,122
8/1/2018,DTW,AVP,47,34
8/1/2018,LGA,PWM,-13,73
8/1/2018,CVG,DCA,48,45
8/1/2018,ATL,HPN,-4,-19
8/1/2018,HPN,ATL,-6,-12
8/1/2018,RIC,LGA,-2,-22
8/1/2018,PIT,BOS,-14,-12
8/1/2018,ATL,GNV,16,4
8/1/2018,GNV,ATL,6,7
8/1/2018,BTR,ATL,36,64
8/1/2018,OAJ,ATL,-7,-9
8/1/2018,CLT,LGA,12,10
8/1/2018,GNV,ATL,295,284
8/1/2018,HPN,ATL,223,228
8/1/2018,CVG,BWI,48,45
8/1/2018,PWM,LGA,-17,-22
8/1/2018,IND,LGA,128,114
8/1/2018,DFW,MSP,-5,-9
8/1/2018,HPN,ATL,309,318
8/1/2018,LGA,RDU,2,-16
8/1/2018,TYS,ATL,-8,-3
8/1/2018,ATL,HPN,-4,16
8/1/2018,HPN,ATL,138,145
8/1/2018,GRR,DTW,-7,-1
8/1/2018,DTW,GRR,-4,-7
8/1/2018,GRR,DTW,-9,-11
8/1/2018,LGA,RIC,-5,9
8/1/2018,ATL,HSV,-5,-11
8/1/2018,HSV,ATL,-9,9
8/1/2018,DTW,IAH,-9,-21
8/1/2018,ATL,GPT,38,28
8/1/2018,GPT,ATL,28,52
8/1/2018,ATL,HPN,14,-4
8/1/2018,GTR,ATL,-7,9
8/1/2018,HPN,ATL,66,57
8/1/2018,ATL,ILM,63,56
8/1/2018,ILM,ATL,53,53
8/1/2018,CLE,JFK,-5,-28
8/1/2018,ATL,GTR,107,91
8/1/2018,ATL,IAH,-2,5
8/1/2018,LGA,RIC,16,64
8/1/2018,RSW,LGA,123,120
8/1/2018,LGA,SAV,179,198
8/1/2018,RDU,LGA,119,100
8/1/2018,PWM,LGA,135,156
8/1/2018,LGA,ROC,288,313
8/1/2018,LGA,RSW,4,20
8/1/2018,ROC,LGA,-6,5
8/1/2018,DTW,RIC,-8,1
8/1/2018,CLT,LGA,-10,-10
8/1/2018,RDU,LGA,-3,1
8/1/2018,BDL,MSP,-4,-16
8/1/2018,MSP,BDL,-2,-11
8/1/2018,ORF,JFK,176,170
8/1/2018,SAV,LGA,21,10
8/1/2018,MSP,CWA,-4,-6
8/1/2018,PWM,JFK,-8,-11
8/1/2018,STL,LGA,130,121
8/1/2018,DTW,EVV,-4,-10
8/1/2018,ORD,JFK,-7,-22
8/1/2018,JFK,ORD,165,205
8/1/2018,JFK,CLE,38,94
8/1/2018,LGA,JAX,4,7
8/1/2018,RDU,LGA,-5,-9
8/1/2018,DTW,EWR,71,61
8/1/2018,PWM,JFK,-3,-17
8/1/2018,JFK,MSY,-5,3
8/1/2018,STL,LGA,-4,23
8/1/2018,PIT,JFK,197,183
8/1/2018,STL,LGA,45,53
8/1/2018,LGA,TYS,-8,-11
8/1/2018,DTW,ROC,123,110
8/1/2018,CVG,MSP,-1,1
8/1/2018,ROC,JFK,4,-15
8/1/2018,DTW,BTV,-7,-7
8/1/2018,DTW,RIC,-7,-6
8/1/2018,LGA,CLT,24,6
8/1/2018,RIC,JFK,149,146
8/1/2018,MSN,DTW,-11,-19
8/1/2018,RDU,BWI,-9,-14
8/1/2018,BOS,CVG,1,16
8/1/2018,ORD,JFK,184,205
8/1/2018,DTW,DSM,6,-6
8/1/2018,MSP,OMA,-3,-29
8/1/2018,OMA,MSP,-7,-24
8/1/2018,ROC,JFK,151,165
8/1/2018,RIC,JFK,-5,-12
8/1/2018,IND,DTW,-4,-11
8/1/2018,RDU,JFK,132,132
8/1/2018,JFK,SYR,-4,49
8/1/2018,DTW,PIT,-6,-13
8/1/2018,CVG,BWI,55,54
8/1/2018,BNA,BOS,108,109
8/1/2018,JFK,SYR,86,126
8/1/2018,DTW,MSN,5,-3
8/1/2018,RDU,IND,55,45
8/1/2018,ATL,AGS,-4,6
8/1/2018,DTW,SYR,-5,-14
8/1/2018,JFK,RDU,258,244
8/1/2018,JFK,PIT,-6,31
8/1/2018,SAV,LGA,33,25
8/1/2018,ATL,TYS,-3,7
8/1/2018,MSP,MSN,-5,-13
8/1/2018,DTW,SAT,-1,26
8/1/2018,JFK,PHL,77,41
8/1/2018,TYS,MSP,-8,-17
8/1/2018,JFK,SAV,34,39
8/1/2018,CVG,PHL,27,50
8/1/2018,JFK,RIC,97,110
8/1/2018,ATL,AGS,3,1
8/1/2018,DTW,BTV,25,14
8/1/2018,PWM,JFK,143,159
8/1/2018,SAV,JFK,132,126
8/1/2018,SYR,JFK,-3,-26
8/1/2018,CVG,BOS,127,129
8/1/2018,MCI,LGA,50,46
8/1/2018,DTW,CWA,-5,2
8/1/2018,ATL,BQK,-4,-9
8/1/2018,BQK,ATL,-5,-13
8/1/2018,MSP,IAH,-12,-42
8/1/2018,CVG,LGA,53,58
8/1/2018,LGA,MCI,117,165
8/1/2018,ROC,DTW,-7,10
8/1/2018,ATL,ILM,64,70
8/1/2018,SYR,JFK,-8,-12
8/1/2018,TYS,DTW,75,64
8/1/2018,CVG,LGA,-5,-11
8/1/2018,LGA,LEX,130,133
8/1/2018,IAH,DTW,19,-4
8/1/2018,DTW,TYS,-4,-9
8/1/2018,ROC,JFK,-5,-15
8/1/2018,LEX,LGA,144,152
8/1/2018,DTW,TYS,-6,-1
8/1/2018,TYS,DTW,-1,-4
8/1/2018,PHL,CVG,16,50
8/1/2018,LGA,IND,-1,17
8/1/2018,CVG,EWR,89,91
8/1/2018,EWR,CVG,192,194
8/1/2018,JFK,ORF,-8,-40
8/1/2018,ATL,CHO,19,1
8/1/2018,CHO,ATL,5,8
8/1/2018,HPN,ATL,13,13
8/1/2018,PHL,CVG,39,47
8/1/2018,BOS,CVG,38,35
8/1/2018,DTW,SYR,-5,-17
8/1/2018,LGA,MHT,78,149
8/1/2018,XNA,CVG,-9,-17
8/1/2018,GSO,LGA,-3,-4
8/1/2018,JFK,RDU,212,248
8/1/2018,XNA,MSP,-6,11
8/1/2018,MEM,LGA,-2,-5
8/1/2018,RDU,CVG,11,-8
8/1/2018,ROC,LGA,896,898
8/1/2018,AVL,ATL,129,126
8/1/2018,LGA,GRR,174,205
8/1/2018,CWA,MSP,-11,10
8/1/2018,BOS,MCI,-5,-3
8/1/2018,LGA,MCI,80,85
8/1/2018,LGA,CVG,-3,16
8/1/2018,BUF,JFK,-3,11
8/1/2018,AGS,ATL,-5,-7
8/1/2018,LGA,RIC,16,19
8/1/2018,AGS,ATL,-2,-7
8/1/2018,ATL,LEX,57,48
8/1/2018,LEX,ATL,56,56
8/1/2018,LGA,CVG,-7,-18
8/1/2018,JAX,JFK,187,178
8/1/2018,DCA,JFK,-2,-14
8/1/2018,BNA,BOS,7,-2
8/1/2018,LGA,CVG,42,75
8/1/2018,JFK,IND,-9,-15
8/1/2018,GSP,LGA,118,113
8/1/2018,ATL,EVV,-5,18
8/1/2018,LGA,MSY,76,82
8/1/2018,GSP,LGA,25,22
8/1/2018,LGA,SRQ,-5,-3
8/1/2018,MSP,ORF,-6,-23
8/1/2018,SAT,MSP,51,59
8/1/2018,DTW,GRR,-4,-7
8/1/2018,GRR,DTW,-9,-15
8/1/2018,CLE,JFK,-4,77
8/1/2018,MSP,IAH,-5,-24
8/1/2018,JFK,PIT,84,134
8/1/2018,MSP,CWA,-5,-15
8/1/2018,SYR,LGA,-12,46
8/1/2018,DSM,DTW,-5,-3
8/1/2018,DTW,TVC,-8,-3
8/1/2018,TVC,DTW,-6,-3
8/1/2018,LGA,MSY,59,49
8/1/2018,CWA,MSP,8,8
8/1/2018,MSP,CWA,-5,7
8/1/2018,EWR,MSP,74,95
8/1/2018,PIT,LGA,182,194
8/1/2018,ATL,GRB,11,2
8/1/2018,GRB,ATL,10,29
8/1/2018,DTW,TYS,-9,-6
8/1/2018,TYS,DTW,47,18
8/1/2018,CVG,XNA,-3,-14
8/1/2018,CHO,ATL,-9,33
8/1/2018,JFK,DCA,131,151
8/1/2018,CWA,DTW,-4,-11
8/1/2018,DTW,TYS,-6,-13
8/1/2018,ORF,MSP,-1,-17
8/1/2018,LGA,GSP,34,28
8/1/2018,DTW,CWA,-8,-17
8/1/2018,CLE,LGA,-7,-16
8/1/2018,GRR,LGA,-3,-10
8/1/2018,JFK,CLT,52,46
8/1/2018,LGA,OMA,74,91
8/1/2018,IND,JFK,-5,-5
8/1/2018,JFK,DCA,1,24
8/1/2018,LGA,DSM,87,102
8/1/2018,LGA,OMA,2,69
8/1/2018,ORF,JFK,-5,-24
8/1/2018,LGA,BHM,5,17
8/1/2018,DSM,LGA,-9,-2
8/1/2018,DFW,JFK,129,143
8/1/2018,ATL,LEX,-5,-10
8/1/2018,LEX,ATL,-5,1
8/1/2018,CLE,LGA,-10,88
8/1/2018,LGA,PWM,-4,-1
8/1/2018,LGA,GRR,-7,-23
8/1/2018,LGA,BGR,82,69
8/1/2018,LGA,RDU,-10,-13
8/1/2018,DFW,CVG,-5,-14
8/1/2018,IAD,MSP,23,56
8/1/2018,MSP,IAD,15,15
8/1/2018,JFK,BOS,-5,-10
8/1/2018,JFK,MSY,-4,42
8/1/2018,LGA,PIT,-11,-25
8/1/2018,CLT,JFK,-6,-21
8/1/2018,ATL,OAJ,24,14
8/1/2018,JAX,LGA,8,7
8/1/2018,DSM,DTW,-2,-18
8/1/2018,LAX,GEG,-1,-19
8/1/2018,LAX,OAK,-2,-17
8/1/2018,OAK,LAX,-4,-18
8/1/2018,PHX,SEA,19,16
8/1/2018,SEA,PHX,-7,-10
8/1/2018,SAN,SEA,-4,-3
8/1/2018,RDM,SEA,-6,-12
8/1/2018,SMF,SEA,-5,11
8/1/2018,GEG,SEA,15,34
8/1/2018,SEA,GEG,14,18
8/1/2018,PSC,SEA,0,-2
8/1/2018,EUG,SLC,-3,-9
8/1/2018,SLC,EUG,12,3
8/1/2018,GEG,LAX,-2,8
8/1/2018,LAX,SJC,3,3
8/1/2018,SJC,LAX,11,-7
8/1/2018,LAX,SMF,142,136
8/1/2018,PHX,LAX,-4,-3
8/1/2018,SJC,SEA,49,40
8/1/2018,MFR,SLC,21,13
8/1/2018,SLC,MFR,17,25
8/1/2018,PSC,SEA,-7,-7
8/1/2018,SEA,PSC,-2,5
8/1/2018,LAX,LAS,45,40
8/1/2018,SEA,SJC,-7,-9
8/1/2018,SJC,SEA,-4,1
8/1/2018,SEA,SMF,0,-3
8/1/2018,SMF,SEA,8,-9
8/1/2018,LAX,SJC,-9,-25
8/1/2018,SJC,LAX,-7,-21
8/1/2018,GEG,SEA,-5,-8
8/1/2018,SEA,GEG,-5,-17
8/1/2018,LAX,SJC,-6,-15
8/1/2018,SJC,LAX,-5,-9
8/1/2018,ONT,SLC,26,20
8/1/2018,SLC,ONT,26,30
8/1/2018,PHX,SLC,-5,-10
8/1/2018,BZN,SLC,-6,-12
8/1/2018,SLC,BZN,-4,-10
8/1/2018,LAX,PHX,-2,-12
8/1/2018,LAS,LAX,36,29
8/1/2018,SEA,SJC,-2,-2
8/1/2018,SJC,SEA,-2,-1
8/1/2018,LAX,PHX,-4,-8
8/1/2018,EUG,SEA,-4,-2
8/1/2018,PDX,SEA,14,7
8/1/2018,SEA,PDX,24,21
8/1/2018,SEA,SJC,-4,-9
8/1/2018,RDM,SLC,20,12
8/1/2018,SLC,RDM,0,21
8/1/2018,LAX,SAT,0,-12
8/1/2018,SAT,LAX,-3,-9
8/1/2018,ABQ,SLC,126,119
8/1/2018,SLC,ABQ,8,2
8/1/2018,SEA,SMF,0,-1
8/1/2018,RDM,SLC,-6,-10
8/1/2018,LAX,SJC,-3,20
8/1/2018,SJC,LAX,-6,1
8/1/2018,LAX,PHX,-2,-5
8/1/2018,PHX,LAX,-6,-9
8/1/2018,LAX,PHX,292,282
8/1/2018,SJC,SEA,-4,-9
8/1/2018,EUG,SEA,-10,-10
8/1/2018,SEA,EUG,-7,-14
8/1/2018,LAS,SJC,237,229
8/1/2018,GEG,SEA,-3,17
8/1/2018,SJC,LAX,-7,-16
8/1/2018,SLC,RDM,24,25
8/1/2018,LAX,SMF,115,105
8/1/2018,SAN,SEA,8,-14
8/1/2018,SEA,SAN,30,22
8/1/2018,SJC,SEA,-3,-12
8/1/2018,SAN,LAS,21,18
8/1/2018,SEA,SNA,0,-14
8/1/2018,SNA,SEA,-10,-23
8/1/2018,LAX,ABQ,94,82
8/1/2018,SLC,PHX,-3,-16
8/1/2018,SEA,GEG,11,5
8/1/2018,LAX,PHX,2,-7
8/1/2018,PHX,LAX,-4,-1
8/1/2018,LAS,LAX,-5,-19
8/1/2018,SEA,SNA,8,-1
8/1/2018,SNA,SEA,30,16
8/1/2018,EUG,SLC,-5,-13
8/1/2018,SEA,PSC,-3,2
8/1/2018,SEA,RDM,-5,-7
8/1/2018,SMF,LAX,6,11
8/1/2018,SAN,SEA,-5,-29
8/1/2018,SEA,SAN,2,-3
8/1/2018,SLC,OMA,-4,-10
8/1/2018,SEA,PHX,50,59
8/1/2018,SEA,SJC,38,46
8/1/2018,SEA,EUG,-3,-14
8/1/2018,LAX,LAS,-5,-8
8/1/2018,SLC,PHX,40,34
8/1/2018,LAX,SAN,142,140
8/1/2018,SAN,LAX,121,98
8/1/2018,SEA,SNA,-9,-22
8/1/2018,SNA,SEA,-7,-15
8/1/2018,SMF,LAX,-4,-3
8/1/2018,LAX,SAN,-4,-31
8/1/2018,SAN,LAX,-2,8
8/1/2018,SMF,LAX,-3,-23
8/1/2018,SEA,SMF,-10,-7
8/1/2018,SMF,SEA,53,39
8/1/2018,BUR,SLC,-3,8
8/1/2018,LAX,SMF,-3,-6
8/1/2018,SJC,LAS,234,237
8/1/2018,SEA,SNA,-7,-13
8/1/2018,SNA,SEA,-5,-24
8/1/2018,PHX,LAX,-4,0
8/1/2018,DEN,SLC,-6,-28
8/1/2018,SLC,DEN,-1,-18
8/1/2018,LAX,SMF,-2,-18
8/1/2018,RDM,SEA,22,24
8/1/2018,SEA,RDM,22,24
8/1/2018,LAX,SAT,5,-1
8/1/2018,SMF,LAX,-2,8
8/1/2018,LAX,LAS,-4,-14
8/1/2018,GEG,SEA,42,25
8/1/2018,SEA,GEG,52,41
8/1/2018,PSC,SLC,9,-1
8/1/2018,SLC,PSC,0,11
8/1/2018,LAS,SAN,10,17
8/1/2018,SAN,LAS,26,20
8/1/2018,OMA,SLC,-5,-17
8/1/2018,SLC,BUR,-4,-11
8/1/2018,SEA,SAN,45,47
8/1/2018,PHX,SEA,-7,9
8/1/2018,BZN,SLC,-7,-11
8/1/2018,SLC,BZN,6,3
8/1/2018,PHX,LAX,26,19
8/1/2018,GEG,SEA,-5,-18
8/1/2018,SEA,GEG,-1,-1
8/1/2018,SAT,LAX,-6,-14
8/1/2018,BUR,SLC,10,2
8/1/2018,SLC,BUR,-3,-17
8/1/2018,LAS,SAN,-1,-15
8/1/2018,SAN,LAS,-6,-2
8/1/2018,SEA,SJC,-5,0
8/1/2018,SJC,SEA,9,7
8/1/2018,PHX,SLC,-12,-5
8/1/2018,DFW,LAX,-5,-9
8/1/2018,LAX,DFW,-7,1
8/1/2018,LAX,SJC,-5,-18
8/1/2018,SJC,LAX,-8,-15
8/1/2018,LAX,SJC,2,10
8/1/2018,LAX,SAN,-5,-10
8/1/2018,SAN,LAX,-6,-17
8/1/2018,SEA,SJC,-9,-3
8/1/2018,SEA,SNA,-7,5
8/1/2018,LAS,SJC,175,197
8/1/2018,LAX,SAN,-6,-12
8/1/2018,SAN,LAX,-5,-9
8/1/2018,SJC,LAS,168,180
8/1/2018,PDX,SEA,-10,-2
8/1/2018,SEA,PDX,-7,-6
8/1/2018,LAX,SMF,-1,-3
8/1/2018,EUG,SEA,42,42
8/1/2018,SEA,EUG,34,48
8/1/2018,LAX,OAK,-9,-16
8/1/2018,OAK,LAX,-5,-21
8/1/2018,SNA,SEA,-5,-16
8/1/2018,PSC,SEA,-5,1
8/1/2018,SEA,PSC,-4,-3
8/1/2018,BZN,SLC,-10,-3
8/1/2018,SLC,BZN,-7,-7
8/1/2018,SLC,LAS,0,1
8/1/2018,DFW,LAX,23,35
8/1/2018,LAX,DFW,16,16
8/1/2018,SLC,EUG,-3,2
8/1/2018,ABQ,LAX,-2,-12
8/1/2018,SMF,LAX,102,82
8/1/2018,LAS,SAN,-4,-21
8/1/2018,GEG,SEA,-10,-8
8/1/2018,SEA,GEG,-6,-18
8/1/2018,LAS,SLC,18,6
8/1/2018,LAX,OAK,-7,21
8/1/2018,LAS,LAX,35,34
8/1/2018,GEG,SEA,1,-9
